UtcTime; AerisCH4_7F7D751B.aerisPressure; AerisCH4_7F7D751B.aerisTGas; AerisCH4_7F7D751B.c2h6; AerisCH4_7F7D751B.ch4; AerisCH4_7F7D751B.humVPpm; Aeris_C2H2.c2h2_ppb; SKC1_7F777521.activeRelays; SKH3_72BDF5F0.alt; SKH3_72BDF5F0.co2; SKH3_72BDF5F0.dir; SKH3_72BDF5F0.lat; SKH3_72BDF5F0.lon; SKH3_72BDF5F0.n2o; SKH3_72BDF5F0.pr1; SKH3_72BDF5F0.pr2; SKH3_72BDF5F0.spd; SKH3_72BDF5F0.velX; SKH3_72BDF5F0.velY; SKH3_72BDF5F0.velZ
21:36:14.420; ; ; ; ; ; ; ; ; ; ; ; ; ; 100578; 100574
21:36:15.420; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:16.419; ; ; ; ; ; ; ; ; ; ; ; ; ; 100578; 100575
21:36:17.417; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:18.417; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:19.420; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:20.420; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:21.418; ; ; ; ; ; ; ; ; ; ; ; ; ; 100578; 100575
21:36:22.420; ; ; ; ; ; ; ; ; ; ; ; ; ; 100578; 100575
21:36:23.402; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:24.325; ; ; ; ; ; 36.055698
21:36:24.400; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:24.849; ; ; ; ; ; 35.7813
21:36:25.376; ; ; ; ; ; 34.6982
21:36:25.401; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:25.891; ; ; ; ; ; 36.3993
21:36:26.391; ; ; ; ; ; 36.537899
21:36:26.405; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:26.908; ; ; ; ; ; 35.804298
21:36:27.402; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
